ad_id,origin,condition,car_model,mileage,exterior_color,interior_color,num_of_doors,seating_capacity,engine,fuel_system,transmission,drive_type,fuel_consumption,describe,brand,grade,year_of_manufacture,car_name,price,url
4913027,Domestic assembly,Used car,Crossover,"60,000 Km",Silver,Brown,5-door,7-seat,Petrol	2.0 L,,Automatic,RFD - Rear-wheel drive,8	L/100Km, Contract ends... boss returns home...! I'm selling Innova V 2019 full versionCar to serve 1 boss from the beginning Car line to serve the general boss - 7 seats like Sedona4 disc brakes - 17 inch wheels - auto lights No hydraulics - tires Full company history (I include all brand tests) Odo: 56k km,Toyota,Innova,2019.0,Toyota Innova 2.0V 2019 car,750000000,https://bonbanh.com/xe-toyota-innova-2.0v-2019-4913027
4893142,Imported,Used car,SUV,"18,000 Km",Black,Black,5-door,7-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km," Super fast goods have arrived again. Toyota Veloz cross Top Imported 7-seat car High-end top version Full option Cam 360 Lane keeping system, collision warning, electronic handbrake 4 disc brakes - Commitment to test 176 used car items Toyota Support installment payment Prime continue quickly",Toyota,Veloz,2022.0,Toyota Veloz Cross Top 1.5 CVT 2022,680000000,https://bonbanh.com/xe-toyota-veloz-cross-top-1.5-cvt-2022-4893142
4904407,Imported,Used car,Sedan,"10,000 Km",Black,Black,4-door,5-seat,Hybrid	2.5 L,,Automatic,FWD - Front-wheel drive,5	L/100Km,Full Option: - 10-way electric leather seats with memory for 2 positions in the front row with heating - 9-inch central entertainment screen - JBL 9-speaker sound system - 360° camera - Glass hood - Automatic air conditioning 3 independent zones - Sunroof - Auto Light system with balanced beam angle and navigation lights - Control panel with integrated armrest - Collision warning - Lane departure warning - Lane keeping assist - Distraction warning My car is sold immediately COMMITMENT %: ̂ ̉ ̂ ̂ ̣ ̂ ̣̂ ̛ ̛́,Toyota,Camry,2022.0,Toyota Camry 2.5HV 2022,1319000000,https://bonbanh.com/xe-toyota-camry-2.5hv-2022-4904407
4893772,Imported,Used car,SUV,"39,000 Km",White,Black,5-door,7-seat,Petrol	2.7 L,,Automatic,RFD - Rear-wheel drive,L/100Km,"Bcar Hanoi - High-Roaming Kingdom currently has: Toyota Fortuner 2021 2.7L single-wheel drive gasoline engine version, white, extremely luxurious black leather interior and only 39,000km. Reliable 7-seater SUV model Best in segment. Beautifully designed, durable and very healthy, rarely breaks down, never disappoints consumers. - Written quality commitment with legal value: • The vehicle does not crash affecting the iron chassis. .• The vehicle is not flooded or hydro-jacked.• The vehicle is not disassembled or re-engined.• Legal documents are clear and complete, eligible for name change and license plate change.• The vehicle is not fined.",Toyota,Fortuner,2021.0,Toyota Fortuner 2.7V 4x2 AT 2021,1040000000,https://bonbanh.com/xe-toyota-fortuner-2.7v-4x2-at-2021-4893772
4617672,Domestic assembly,Used car,Sedan,0 Km,White,Colorful,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km," Hong Trang Auto just arrived white Toyota Vios 2017, CVT Automatic transmission. Injector, sturdy chassis, good engine, smooth engine and cool air conditioning",Toyota,Vios,2017.0,Toyota Vios 1.5E CVT 2017,399000000,https://bonbanh.com/xe-toyota-vios-1.5e-cvt-2017-4617672
4874819,Domestic assembly,Used car,Sedan,"8,000 Km",Sand,Cream,4-door,5-seat,Petrol	1.8 L,,Automatic,FWD - Front-wheel drive,6	L/100Km,"✓Dien Bien Auto Salon needs to sell Toyota Atis 2013, 1 owner original Dien Bien, very beautiful car✓Commitment to car not being crashed or flooded✓Commitment to car not being disputed or fined✓Support to transfer to original owner's name if you have it We invite you to come to the car to experience it",Toyota,Corolla altis,2013.0,Toyota Corolla altis 1.8G AT 2013,440000000,https://bonbanh.com/xe-toyota-corolla_altis-1.8g-at-2013-4874819
4811879,Domestic assembly,Used car,SUV,"65,000 Km",Copper,Brown,5-door,8-seat,Diesel	2.4 L,,Automatic,RFD - Rear-wheel drive,8	L/100Km," Family needs to sell car.TOYOTA.FORTUNE.2.4G.automatic.model.2019.guaranteed to drive correctly.65,000km.original cover still comes with the car.car is in very nice condition.original paint box.100% satisfied with the car immediately.",Toyota,Fortuner,2019.0,Toyota Fortuner 2.4G 4x2 AT 2019,890000000,https://bonbanh.com/xe-toyota-fortuner-2.4g-4x2-at-2019-4811879
4838613,Imported,Used car,Crossover,"8,700 Km",Black,gray,5-door,5-seat,Petrol	2.7 L,,Automatic,FWD - Front-wheel drive,12	L/100Km," am working in the district committee, changing needs so I need to sell a Toyota Venza car as shown in the picture, manufactured in 2009, registered in 2010, imported from the US, the car is equipped with a sunroof, 2 electric seats, JBL speakers, anti-slip system, and anti-slip system. automatic throttle system... 4 tires I just replaced undercarriage and brakes and serviced. Commitment that the car will not crash or flood when driving, you can take a technician with you to check. Prices are negotiable. If you are interested, please come see the car and discuss the price further.",Toyota,Venza,2009.0,Toyota Venza 2.7 2009 car,495000000,https://bonbanh.com/xe-toyota-venza-2.7-2009-4838613
4908847,Imported,Used car,SUV,"62,000 Km",Black,Black,5-door,8-seat,Petrol	4.6 L,Electronic fuel injection,Automatic,AWD - 4-wheel drive (AWD),13	L/100Km," TOYOTA LANDCRUISER 2019 Name of Invoicing Company One owner from the beginning ODO 6.2v km Beautiful original car, very well kept Price negotiable If interested, please contact",Toyota,Land Cruiser,2019.0,Toyota Land Cruiser VX 4.6 V8 2019,3989000000,https://bonbanh.com/xe-toyota-land_cruiser-vx-4.6-v8-2019-4908847
4917322,Imported,Used car,SUV,"27,000 Km",Black,Brown,5-door,8-seat,Diesel	2.4 L,,Automatic,RFD - Rear-wheel drive,L/100Km,"Toyota Fortuner 2.4AT 2019 (automatic diesel engine). Completely imported car. HCM Sea Manufactured: 2019 Transmission: Automatic Color: Brown ODO: 27,000km Car equipped with: Leather seats, DVD, film, velvet leather floor and ceiling, soundproofing 4 doors. Auto Saigon needs to buy more cars. Please help me introduce. Commitment to not crashing, not flooding, and not rewinding the clock. Support to withdraw documents and transfer title on the same day Support to deliver the car at home, test the brand nationwide Support to buy used cars, exchange the best price on the market. ---AUTO SAIGON Prestige - Dedicated - Professional Address: 52-54-56 Luong Dinh Cua, An Khanh Ward, City. Thu Duc, HCM",Toyota,Fortuner,2019.0,Toyota Fortuner 2.4G 4x2 AT 2019,895000000,https://bonbanh.com/xe-toyota-fortuner-2.4g-4x2-at-2019-4917322
4871528,Domestic assembly,Used car,Sedan,"60,000 Km",Silver,Cream,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km," Vios G 2017 automatic, full toys: Hud glass, tire pressure sensor, starter, smart lock, cruise cam... More than 60,000 miles.",Toyota,Vios,2017.0,Toyota Vios 1.5G 2017,450000000,https://bonbanh.com/xe-toyota-vios-1.5g-2017-4871528
4904440,Domestic assembly,Used car,Sedan,"160,000 Km",Black,Black,4-door,5-seat,Petrol	2.5 L,,Automatic,FWD - Front-wheel drive,L/100Km,"For sale is a Camry 2.5 Q used by the General Manager, so the car is kept clean and will be properly maintained and maintained according to company regulations.",Toyota,Camry,2013.0,Toyota Camry 2.5Q 2013,580000000,https://bonbanh.com/xe-toyota-camry-2.5q-2013-4904440
4871427,Domestic assembly,Used car,Sedan,"90,000 Km",Green,Cream,4-door,5-seat,Petrol	2.0 L,Electronic,Automatic,FWD - Front-wheel drive,6	L/100Km," Need to change pickup truck so my family wants to transfer the Altis, this is a divinely durable car, I am a civil servant who uses the car carefully so the car is still very nice, the car has no faults, please call and take a look. direct",Toyota,Corolla altis,2011.0,Toyota Corolla altis 2.0V 2011,378000000,https://bonbanh.com/xe-toyota-corolla_altis-2.0v-2011-4871427
4908187,Domestic assembly,Used car,Sedan,"38,000 Km",Sand,Cream,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,6	L/100Km," Toyota Vios G model 2018 Privately used vehicle 38,000km rollover Genuine warranty from new Payment in advance of 150 million to receive the car - Support nationwide car delivery - Support local installment payments, quick procedures.",Toyota,Vios,2018.0,Toyota Vios 1.5G 2018,445000000,https://bonbanh.com/xe-toyota-vios-1.5g-2018-4908187
4800872,Imported,Used car,SUV,"50,000 Km",Brown,Copper,5-door,8-seat,Petrol	2.7 L,,Automatic,RFD - Rear-wheel drive,L/100Km," Toyota Fortuner 2.7AtManufactured in 2019, car with standard mileage of 50,000, no collisions, no flooding, no fines",Toyota,Fortuner,2019.0,Toyota Fortuner 2.7V 4x2 AT 2019,875000000,https://bonbanh.com/xe-toyota-fortuner-2.7v-4x2-at-2019-4800872
4907003,Domestic assembly,Used car,Sedan,"72,000 Km",Black,Black,4-door,5-seat,Petrol	2.5 L,,Automatic,FWD - Front-wheel drive,L/100Km," Toyota Camry 2.5Q 2016odo 7.2v standard, 1 owner since new, no minor defects, extremely stressed. Commitment to no collisions or flooding, car engine with all machinery, glue, thread and screws. See the car in Hanoi. Price still negotiable.",Toyota,Camry,2016.0,Toyota Camry 2.5Q 2016,739000000,https://bonbanh.com/xe-toyota-camry-2.5q-2016-4907003
4888461,Domestic assembly,Used car,Sedan,"110,000 Km",Silver,Silver,4-door,5-seat,Petrol	2.4 L,,Automatic,FWD - Front-wheel drive,8	L/100Km," Owner selling 2010 Camry 2.4G, 110,000 km. Officer car with low mileage, Guaranteed to be original, no accidents, no flooding. It's on the Android screen. See the car at My Dinh Hanoi (on Saturday, Sunday). Selling price includes TL (no workers or saloon).",Toyota,Camry,2010.0,Toyota Camry 2.4G 2010,410000000,https://bonbanh.com/xe-toyota-camry-2.4g-2010-4888461
4844686,Imported,Used car,SUV,"5,800 Km",Black,Black,5-door,7-seat,Petrol	2.7 L,,Automatic,4WD - Four-wheel drive (4WD),L/100Km,"New AUTO LATCH available for sale immediately: LAND CRUISER PRADO VX 2022 private provincial license with 5,800 km. The color is black nthat black.ACE connects with customers to sell. Thanks! The price is very flexible as long as the car can be drifted.",Toyota,Prado,2022.0,Toyota Prado VX 2.7L 2022,3080000000,https://bonbanh.com/xe-toyota-prado-vx-2.7l-2022-4844686
4903725,Imported,Used car,Van/Minivan,"21,000 Km",Black,Brown,5-door,7-seat,Hybrid	2.5 L,,Automatic,AWD - 4-wheel drive (AWD),L/100Km," personally sell this car to Toyota Sienna Platinum, the highest-end gasoline-electric version produced in 2020 and 2021. I take good care of the car so I upgraded it to a set of massage chairs in the 2nd row. Whoever buys it will give me all the original seats. of the car from the time it was purchased new",Toyota,Sienna,2020.0,Toyota Sienna Platinum 2.5 AT AWD 2020,4180000000,https://bonbanh.com/xe-toyota-sienna-platinum-2.5-at-awd-2020-4903725
4681467,Imported,Used car,SUV,"139,000 Km",Sand,Brown,5-door,7-seat,Petrol	2.7 L,,Automatic,4WD - Four-wheel drive (4WD),L/100Km,"Toyota Land Cruiser Prado 2010 Made in the Middle East - endless options: cold box, full light wash. Ready to please the most meticulous guests. Legal documents ready, quick title transfer procedures. Please contact us. for more detailed information!",Toyota,Prado,2010.0,Toyota Prado TXL 2.7L 2010,855000000,https://bonbanh.com/xe-toyota-prado-txl-2.7l-2010-4681467
4895644,Imported,Used car,Hatchback,"10,000 Km",White,Brown,5-door,5-seat,Petrol	1.2 L,,Automatic,FWD - Front-wheel drive,L/100Km," Toyota Wigo AT 2020 white. Vehicle has run 10,000 km. Commitment to original car according to Toyota's 176 item standards. - Commitment to original engine - Commitment to not being flooded - Commitment to not crashing - Commitment to no fines.",Toyota,Wigo,2020.0,Toyota Wigo 1.2 AT 2020 car,365000000,https://bonbanh.com/xe-toyota-wigo-1.2-at-2020-4895644
4895004,Domestic assembly,Used car,Sedan,0 Km,Black,Yellow,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km, Need to sell Vios G version 2021. My aunt's car is used to teach. Only run 9000km. Contact us for more information!,Toyota,Vios,2021.0,Toyota Vios G 1.5 CVT 2021,500000000,https://bonbanh.com/xe-toyota-vios-g-1.5-cvt-2021-4895004
4896697,Imported,Used car,Hatchback,"14,800 Km",Red,Brown,5-door,5-seat,Petrol	1.2 L,,Automatic,FWD - Front-wheel drive,4	L/100Km,"Brand new condition car, well run, low mileage, only 14800km, Voluntary insurance until October 2023, Registration until 2024, everything is original... Spare wheel, tools... still available Brand new, not yet used, the car has the advantages of running smoothly, extremely fuel efficient (4 liters/100km on the road)... this car model is perfect for family use...compact, durable, beautiful, economical...free continue driving",Toyota,Wigo,2020.0,Toyota Wigo 1.2G AT 2020 car,355000000,https://bonbanh.com/xe-toyota-wigo-1.2g-at-2020-4896697
4837557,Domestic assembly,Used car,Sedan,"50,000 Km",Sand,Cream,4-door,5-seat,Petrol	1.5 L,.,Automatic,FWD - Front-wheel drive,L/100Km," Vios G version 2017 has a mileage of 50,000. It's just a family car, so take care of it",Toyota,Vios,2017.0,Toyota Vios 1.5G 2017,450000000,https://bonbanh.com/xe-toyota-vios-1.5g-2017-4837557
4843157,Domestic assembly,Used car,Sedan,"63,000 Km",Black,-,4-door,5-seat,Petrol	2.0 L,,Automatic,FWD - Front-wheel drive,8	L/100Km," Altis 2.0v 2010 1 owner HCMC number, family car, factory maintenance, annual spa",Toyota,Corolla altis,2010.0,Toyota Corolla altis 2.0V 2010,390000000,https://bonbanh.com/xe-toyota-corolla_altis-2.0v-2010-4843157
4905185,Domestic assembly,Used car,Sedan,"62,000 Km",Black,Black,4-door,5-seat,Petrol	2.5 L,,Automatic,FWD - Front-wheel drive,L/100Km," Camry 2.5Q car registered for one life on December 25, 2015, genuine maintenance with documents. Car has been carefully maintained;",Toyota,Camry,2015.0,Toyota Camry 2.5Q 2015,700000000,https://bonbanh.com/xe-toyota-camry-2.5q-2015-4905185
4656161,Imported,Used car,Sedan,0 Km,Black,Cream,4-door,5-seat,Petrol	2.5 L,Electronic fuel injection,Automatic,FWD - Front-wheel drive,7	L/100Km,"TOYOTA NANKAI USED CAR HAI PHONGThe first genuine dealer in Dat Cang specializing in: Buying, selling - exchanging high quality used cars! New arrival Super Product CAMRY 2.5Q 2022 Facelift black. Manufactured & Registered August 2022 - roll 1 thousand miles. Beautiful sign 15K - forever fortune. Completely new form, equipped with Toyota Safety Sense safety driving assistance package. 360 camera looks around the car. High quality film, leather floor covering, 5D leather carpet... Vehicle commitment: No accidents affecting the chassis - No flooding - Original engine and gearbox! The vehicle has been quality tested by the technical team genuine.",Toyota,Camry,2022.0,Toyota Camry 2.5Q 2022,1380000000,https://bonbanh.com/xe-toyota-camry-2.5q-2022-4656161
4860974,Domestic assembly,Used car,Sedan,"140,000 Km",Green,Cream,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,7	L/100Km," The female teacher only goes from home to school, the car owner wants to sell the 2010 Vios G version with sound, rear cam, sensors, automatic folding mirrors... in good condition, well maintained. Personal car, very quiet car, very good engine, very good car. Looking for an owner who has a good relationship with the car!",Toyota,Vios,2010.0,Toyota Vios 1.5G 2010,315000000,https://bonbanh.com/xe-toyota-vios-1.5g-2010-4860974
4911412,Imported,Used car,SUV,"52,000 Km",Grey,Red,5-door,7-seat,Petrol	1.5 L,,Automatic,RFD - Rear-wheel drive,L/100Km,"Detailed descriptionFor sale Toyota Rush 07 seats, gray - Gray, manufactured 2019, registered 2020. - Extremely VIP city sign: 22886 - A new owner from the beginning, no service business. X- ODO 55,200 km. Standard newspaper, company text box - Guaranteed not to crash or flood. - The car has many toys: step shelf, leather seat cover, 5D ceiling cover, Android screen, 360 sensor - can be connected because the car is running. Bank contribution. View car at Thuan An apartment building, Binh Duong",Toyota,Rush,2019.0,Toyota Rush 1.5S AT 2019,570000000,https://bonbanh.com/xe-toyota-rush-1.5s-at-2019-4911412
4835525,Imported,Used car,Hatchback,"10,000 Km",White,gray,5-door,5-seat,Petrol	1.3 L,,Automatic,FWD - Front-wheel drive,L/100Km," It's so cold and rainy like this, I can't buy a car to drive. Yarit imported from Japan in 2010. Beautiful car, endless toys. The owner of hp. Newly purchased body insurance. On sale at the ceiling quarter.",Toyota,Yaris,2010.0,Toyota Yaris 1.3 AT 2010,310000000,https://bonbanh.com/xe-toyota-yaris-1.3-at-2010-4835525
4820112,Imported,Used car,Hatchback,"57,000 Km",Orange,Yellow,5-door,5-seat,Petrol	1.3 L,Electronic fuel injection,Automatic,FWD - Front-wheel drive,6	L/100Km,"YARIS high-end G version, made in 2015, imported from Thailand, running 5v7 standard, personal name, 1 owner, bought from new, very nice color, compact car, easy to use, written commitment to not crash or flood. If you have any questions, please contact us. direct",Toyota,Yaris,2015.0,Toyota Yaris 1.3G 2015,440000000,https://bonbanh.com/xe-toyota-yaris-1.3g-2015-4820112
4924365,Imported,Used car,Sedan,"60,000 Km",Brown,Black,4-door,5-seat,Petrol	2.0 L,,Automatic,FWD - Front-wheel drive,L/100Km," Toyota Camry 2.0G 2019 Made in Thailand for sale. Family car, very well kept, fully maintained, bought and driven immediately. Vehicle equipped with: smart key, 2-zone automatic air conditioning, leather seats, electric seats, front and rear sensors, camera reverse, 3-spoke sports steering wheel, hands-free calling, integrated sound control button, Start/Stop,.... Contact to see the car in person, price is negotiable.",Toyota,Camry,2019.0,Toyota Camry 2.0G 2019,839000000,https://bonbanh.com/xe-toyota-camry-2.0g-2019-4924365
4895810,Imported,Used car,Hatchback,"43,000 Km",Red,Cream,5-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km," Newly arrived for immediate sale: Toyota Yaris 1.5G 2018, 4v3km license plate, 1 owner from the beginning. ACE connects with customers to sell. Thanks! The price is very flexible as long as the car can be drifted.",Toyota,Yaris,2018.0,Toyota Yaris 1.5G 2018,555000000,https://bonbanh.com/xe-toyota-yaris-1.5g-2018-4895810
4831105,Domestic assembly,Used car,Sedan,"48,000 Km",White,Cream,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Owner needs to sell VIOS G 2020 automatic - Odo: 48,000 km - Still under factory warranty until March 8, 2023 - Regular maintenance at the factory (just completed maintenance) - Registration until April 2024 - License plate SG is easy to see - Leather car is still new and not dirty, interior is well kept - Simili floor covering, heat insulation, dash cam, reversing camera, smartkey, collision sensor, cruise control, taplo carpet, rain cover, light cover , trunk cover,... Contact: for further negotiation if goodwill",Toyota,Vios,2020.0,Toyota Vios 1.5G 2020,490000000,https://bonbanh.com/xe-toyota-vios-1.5g-2020-4831105
4871636,Imported,Used car,SUV,0 Km,White,Black,5-door,7-seat,Petrol	1.5 L,,Automatic,RFD - Rear-wheel drive,L/100Km,"Family needs to sell Rush late 2018. Used family car for sale, 1 owner bought new. Odo 57,000km, loaded with many toys (subwoofer, dash cam, newly purchased body insurance,...)",Toyota,Rush,2018.0,Toyota Rush 1.5S AT 2018,550000000,https://bonbanh.com/xe-toyota-rush-1.5s-at-2018-4871636
4846644,Domestic assembly,Used car,SUV,"46,000 Km",White,Black,5-door,7-seat,Diesel	2.4 L,,Automatic,RFD - Rear-wheel drive,L/100Km,"Cam Pha Auto Market has just arrived Toyota Fortuner 2020 2.4 marine diesel 38 produced in 2020. Vehicle equipped with: panoramic sunroof, electronic handbrake, automatic brake hold mode; 7-inch screen, bluetooth connection, GPS navigation, USB connection, AUX, 6-speaker sound system.... Salon writes a 1-year warranty commitment. Vehicle has no accidents, no flooding. No engine repairs. No cold fines. Check Check for errors 100% refund",Toyota,Fortuner,2020.0,Toyota Fortuner 2.4G 4x2 AT 2020,955000000,https://bonbanh.com/xe-toyota-fortuner-2.4g-4x2-at-2020-4846644
4807114,Domestic assembly,Used car,Sedan,"60,000 Km",White,Cream,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km," Toyota Vios 2017 CVT automatic transmission, new engine, 1 owner private car from the beginning, family used and runs very well. The car is equipped with: cast wheels, electric keys, leather seats, electric mirrors... The car is beautiful without any faults, the fuel is good, the durability is unbelievable, just buy and drive. Guaranteed to be crash free, No water damage, nationwide testing included",Toyota,Vios,2017.0,Toyota Vios 1.5E CVT 2017,395000000,https://bonbanh.com/xe-toyota-vios-1.5e-cvt-2017-4807114
4877954,Imported,Used car,Van/Minivan,0 Km,White,gray,5-door,7-seat,Petrol	2.4 L,,Automatic,RFD - Rear-wheel drive,L/100Km," The owner wants to sell a 1996 Preva flying saucer, automatic transmission, full version. Family car in use, very well kept, fully functional, no faults - Air conditioning is numb - Clean interior and exterior - Solid undercarriage -The bag is filled with water - Extremely good sound",Toyota,Previa,1996.0,Toyota Previa 2.4 AT 1996,150000000,https://bonbanh.com/xe-toyota-previa-2.4-at-1996-4877954
4908014,Domestic assembly,Used car,Sedan,"70,000 Km",Sand,Cream,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km," Auto Minh Tam just arrived. Vios E 2016 new automatic engine. Fully equipped toy car travels more than 7k km. Used by the owner personally, no minor errors. Option: Oledpro androi screen Side cam Dash cam Smart key Smart key Anyone who buys this car will have nothing to criticize, go with peace of mind. Please contact for details, thank you!",Toyota,Vios,2016.0,Toyota Vios 1.5E CVT 2016,395000000,https://bonbanh.com/xe-toyota-vios-1.5e-cvt-2016-4908014
4855820,Imported,Used car,Crossover,"118,000 Km",Black,Yellow,5-door,5-seat,Petrol	3.5 L,,Automatic,AWD - 4-wheel drive (AWD),10	L/100Km," Family has extra cars, need to sell 2010 Toyota Venza (3.5 L) imported from USA, black color, 95% new car, full options: 7 airbags - 2 electric leather seats + heating - double sunroof - Cruise control - trunk JBL electronics, speakers,... has traveled 118,000 km, just replaced 4 new tires, the car rarely runs (because I mainly use the other car). If you see the car, you will be satisfied with the seller, the price is still negotiable, please contact me. generation.",Toyota,Venza,2010.0,Toyota Venza 3.5 AWD 2010,650000000,https://bonbanh.com/xe-toyota-venza-3.5-awd-2010-4855820
4746135,Imported,Used car,SUV,"43,000 Km",White,Cream,5-door,7-seat,Petrol	2.7 L,,Automatic,4WD - Four-wheel drive (4WD),L/100Km," HOT goods arrive at Van Loc Auto.Toyota Land cruiser Prado Vx - Manufactured in 2019New car with more than 40,000km - Full maintenance and clear history.Tight interior, many details have not been stripped of plastic.White exterior Extremely luxurious pearls, the owner runs very little and is dedicated to preserving them. Full installation option.... Clear legal documents, quick title transfer procedures. Please contact us for more detailed information.",Toyota,Prado,2019.0,Toyota Prado VX 2.7L 2019,2150000000,https://bonbanh.com/xe-toyota-prado-vx-2.7l-2019-4746135
4839444,Imported,Used car,Hatchback,"110,000 Km",Red,Black,5-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,5	L/100Km,"-I need to sell Toyota Yaris sx 2011 Imported Thai version 1.5 AT super economical, personal name plate Hanoi super ViP 381.81 - the car has been photographed in original condition without spa - Commitment to 100% original car with absolutely no defects - Warranty for You get 06-12 months on the engine and gearbox, free maintenance, oil changes, filters of all kinds, maintenance of the steering system, brake system,... replacement vehicles during the repair process - Extremely reasonable prices Wallet for every home - Hello for the best price and best quality car",Toyota,Yaris,2011.0,Toyota Yaris 1.5 AT 2011,320000000,https://bonbanh.com/xe-toyota-yaris-1.5-at-2011-4839444
4819011,Imported,Used car,SUV,"100,000 Km",Black,Brown,5-door,8-seat,Petrol	2.7 L,,Automatic,4WD - Four-wheel drive (4WD),L/100Km,"Selling Fortuner 2017 Odo 2-wheel drive gasoline version for 100,000, brand new interior and exterior, guaranteed not to crash or flood. (have less luck)️",Toyota,Fortuner,2017.0,Toyota Fortuner 2.7V 4x4 AT 2017,700000000,https://bonbanh.com/xe-toyota-fortuner-2.7v-4x4-at-2017-4819011
4882101,Imported,Used car,SUV,"33,000 Km",Black,Brown,5-door,8-seat,Petrol	4.6 L,,Automatic,AWD - 4-wheel drive (AWD),L/100Km," TOYOTA LANDCRUISER EXECUTIVE 4.6 V8 - SUPER RAREManufactured: 2020. Toyota is legendary for its smoothness, durability, best soundproofing in the segment.Odo: 30,000 km - Full history of genuine ToyotaImported car version exported to the Middle East4.6 engine Strong L. Very good price Support for bank installments up to 80% Best interest rate in the market Sincerely thank you.",Toyota,Land Cruiser,2020.0,Toyota Land Cruiser 4.6 V8 2020,6300000000,https://bonbanh.com/xe-toyota-land_cruiser-4.6-v8-2020-4882101
4720910,Imported,Used car,Hatchback,"42,000 Km",White,Colorful,5-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km,"For sale Yaris 2017 1.5G with white city license plate, beautiful car with no defects, one owner transfer city license plate to title with no license fee of 20 million, 40,000 km odo, tires according to the car, new interior, original body and machinery, full version options - smart key - auto air conditioner - headlights - integrated steering wheel - reverse cam screen...etc. The car is sold with a guarantee of being original, including a nationwide garage check and test. Selling price is negotiable. If you are interested, please contact us.",Toyota,Yaris,2017.0,Toyota Yaris 1.5G 2017,484000000,https://bonbanh.com/xe-toyota-yaris-1.5g-2017-4720910
4911009,Imported,Used car,SUV,"90,000 Km",Black,Cream,5-door,7-seat,Petrol	2.4 L,,Automatic,FWD - Front-wheel drive,9	L/100Km,"AUTO WARRIOR DOVE - ""Only Beautiful Cars"" TOYOTA 7 seats, imported from Japan. RAV4 production 2008 model 2009, new engine 2.5, no minor defects, excellent beauty. Quality commitment: No accidents (accidents will affect the chassis, tires) No flooding No engine overhaul Legal documents Transparent management You should ask a mechanic to check or take it to any company or garage as you like. If you do not commit, please bear all travel expenses to see the car + 10 million days of your labor. With the business philosophy ""Only Beautiful Cars"", we are very strict in the input selection process, your satisfaction is the key to our success. We are pleased to welcome you!",Toyota,RAV4,2008.0,Toyota RAV4 2.4 AT 2008,438000000,https://bonbanh.com/xe-toyota-rav4-2.4-at-2008-4911009
4870586,Domestic assembly,Used car,Crossover,"40,000 Km",Grey,Colorful,5-door,8-seat,Petrol	2.0 L,electronic injector,Automatic,RFD - Rear-wheel drive,8	L/100Km,"The national car has just arrived at An Phat AUTO port. Toyota Innova 2.0G 4x2AT* Personal car with Hanoi license plate, running more than 4 miles in original condition.* Full reverse cam screen, genuine leather seats. Bank support 70% of car value. Address: 896 Lang Street, Lang Thuong Ward, Dong Da District, Hanoi. --- Written commitment, - The vehicle has never been in an accident. - The vehicle has never been flooded - The vehicle has never had the engine and transmission overhauled. - The vehicle has not been fined. - Make sure the documents are valid and complete. Conditions for buying, selling, and transferring title. The store writes a vehicle handover document and commits to a written warranty.",Toyota,Innova,2018.0,Toyota Innova 2.0G 2018,655000000,https://bonbanh.com/xe-toyota-innova-2.0g-2018-4870586
4851827,Domestic assembly,Used car,Sedan,"92,000 Km",Black,Black,4-door,5-seat,Petrol	2.5 L,,Automatic,FWD - Front-wheel drive,100	L/100Km,"Liquidation of the war horse CAMRY 2.5Q, manufactured in late 2013 * The car is still in good condition, runs well, runs smoothly * Options: headlights, electric steering wheel with nodding, automatic tilting with touch screen, power curtains electric, the car has just been serviced, just PUT GAS IN AND IT'S RUNNING * D class sedan * Guaranteed ZIN car, no collision",Toyota,Camry,2013.0,Toyota Camry 2.5Q 2013,600000000,https://bonbanh.com/xe-toyota-camry-2.5q-2013-4851827
4844908,Domestic assembly,Used car,Sedan,"210,000 Km",Black,gray,4-door,5-seat,Petrol	2.4 L,,Automatic,FWD - Front-wheel drive,L/100Km, Original carExcellent condition No repairs required,Toyota,Camry,2011.0,Toyota Camry 2.4G 2011,480000000,https://bonbanh.com/xe-toyota-camry-2.4g-2011-4844908
4843505,Domestic assembly,Used car,SUV,0 Km,Silver,Cream,5-door,8-seat,Petrol	2.7 L,,Automatic,RFD - Rear-wheel drive,L/100Km,"Toyota fortuner AT for sale. (automatic transmission)*2013 production year, silver color, beautiful car with no defects, original engine, solid chassis, ok air conditioner, new 4 engines, long term registration, personally authorized rights,* if you want to use it, call to see the car directly, can negotiate for you in good faith",Toyota,Fortuner,2013.0,Toyota Fortuner 2.7V 4x2 AT 2013,515000000,https://bonbanh.com/xe-toyota-fortuner-2.7v-4x2-at-2013-4843505
